,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
33740,49,5,0,0,127,1.0,0.09,0.06,8,0.03,0.06,1.0,0
33741,63,5,0,0,299,1.0,0.07,0.06,20,0.08,0.06,1.0,0
33742,19,9,1206,2449,1,0.0,1.0,0.0,97,0.38,0.02,0.0,2
33743,24,9,206,1668,5,0.0,1.0,0.0,23,1.0,0.0,0.0,4
33744,17,5,0,0,134,1.0,0.19,0.05,25,0.1,0.05,1.0,0
33745,24,9,314,274,19,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33746,24,9,278,5449,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33747,28,5,0,0,199,1.0,0.01,0.07,1,0.0,0.07,1.0,0
33748,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.27,0.0,1
33749,12,9,44,125,194,0.0,1.0,0.0,251,0.98,0.01,0.0,4
33750,44,9,46,46,1,0.0,1.0,0.0,1,1.0,0.0,0.0,4
33751,14,9,8,0,1,0.0,1.0,0.0,97,1.0,0.0,0.0,1
33752,14,9,18,0,1,0.0,1.0,0.0,235,1.0,0.0,0.0,1
33753,24,9,294,685,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33754,63,5,0,0,268,1.0,0.04,0.06,10,0.04,0.06,1.0,0
33755,4,1,0,0,225,0.0,0.06,0.06,13,0.05,0.07,0.0,0
33756,60,9,105,1851,1,0.0,1.0,0.0,1,0.02,0.07,0.0,4
33757,19,9,1255,2451,1,0.0,1.0,0.0,128,0.5,0.02,0.0,2
33758,24,5,0,0,33,1.0,0.48,0.06,60,0.24,0.04,1.0,0
33759,12,9,44,74,150,0.0,1.0,0.0,254,1.0,0.01,0.0,4
33760,49,5,0,0,150,1.0,0.13,0.06,27,0.11,0.07,1.0,0
33761,4,2,0,0,1,0.0,1.0,0.0,2,0.02,0.05,0.0,4
33762,14,9,8,0,1,0.0,1.0,0.0,99,1.0,0.0,0.0,1
33763,12,9,44,72,275,0.0,1.0,0.0,254,1.0,0.01,0.0,4
33764,29,5,0,0,266,1.0,0.04,0.05,11,0.04,0.05,1.0,0
33765,24,9,283,1492,16,0.06,1.0,0.0,255,1.0,0.0,0.03,4
33766,24,9,352,762,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33767,20,9,0,5153771,1,0.0,1.0,0.0,12,1.0,0.0,0.0,2
33768,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.49,0.0,1
33769,19,9,1541,4152,1,0.0,1.0,0.0,31,0.53,0.07,0.0,4
33770,24,9,250,1206,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33771,10,5,0,0,257,1.0,0.03,0.06,8,0.03,0.06,1.0,0
33772,49,5,0,0,221,1.0,0.04,0.07,8,0.03,0.07,1.0,0
33773,24,9,220,5839,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33774,15,9,30,0,2,0.0,1.0,0.0,217,1.0,0.0,0.0,4
33775,69,5,0,0,148,1.0,0.16,0.05,23,0.09,0.05,1.0,0
33776,24,9,345,1834,11,0.0,1.0,0.0,23,1.0,0.0,0.0,4
33777,24,9,245,491,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33778,12,9,45,77,77,0.0,1.0,0.0,254,1.0,0.01,0.0,4
33779,49,5,0,0,255,1.0,0.02,0.05,5,0.02,0.05,1.0,0
33780,49,1,0,0,96,0.0,0.01,0.07,1,0.0,0.06,0.0,0
33781,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.37,0.0,1
33782,26,5,0,0,125,1.0,0.01,0.07,1,0.0,0.06,1.0,0
33783,4,5,0,0,249,1.0,0.08,0.06,20,0.08,0.07,1.0,0
33784,49,9,105,145,2,0.0,1.0,0.0,33,0.79,0.07,0.0,4
33785,24,9,369,370,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33786,24,9,147,33730,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33787,24,9,316,6552,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33788,49,5,0,0,264,1.0,0.04,0.05,10,0.08,0.08,0.98,0
33789,13,3,0,0,1,0.0,1.0,0.0,1,0.01,0.07,0.0,1
33790,24,6,279,14600,1,1.0,1.0,0.0,255,1.0,0.0,0.0,4
33791,24,9,248,2313,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33792,24,9,280,261,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33793,49,9,105,145,6,0.0,0.17,0.33,235,0.92,0.01,0.0,4
33794,12,9,46,46,114,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33795,24,9,291,4620,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33796,49,5,0,0,224,1.0,0.1,0.06,22,0.09,0.07,1.0,0
33797,36,5,0,0,204,1.0,0.09,0.06,18,0.07,0.07,1.0,0
33798,49,5,0,0,260,1.0,0.03,0.07,14,0.05,0.06,1.0,0
33799,59,1,0,0,261,0.0,0.06,0.06,16,0.06,0.06,0.0,0
33800,12,9,43,123,121,0.0,1.0,0.0,254,1.0,0.01,0.0,4
33801,41,5,0,0,121,1.0,0.09,0.06,11,0.04,0.05,1.0,0
33802,49,5,0,0,123,1.0,0.14,0.06,13,0.05,0.07,1.0,0
33803,23,5,0,0,262,1.0,0.07,0.05,18,0.07,0.05,1.0,0
33804,24,9,247,1943,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33805,24,9,331,480,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33806,49,5,0,0,258,1.0,0.03,0.06,19,0.07,0.06,1.0,0
33807,49,9,28,0,41,0.0,1.0,0.0,41,0.16,0.64,0.02,0
33808,24,9,314,1922,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33809,54,9,654,330,1,0.0,1.0,0.0,156,0.65,0.04,0.0,4
33810,19,9,1043,2278,1,0.0,1.0,0.0,18,0.07,0.02,0.15,2
33811,24,9,169,31950,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33812,49,9,1,1,16,0.0,0.94,0.12,15,0.06,0.93,0.16,1
33813,49,5,0,0,271,1.0,0.07,0.06,20,0.08,0.08,1.0,0
33814,24,9,201,4841,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33815,23,5,0,0,272,1.0,0.06,0.05,16,0.06,0.05,1.0,0
33816,12,9,44,117,192,0.0,0.99,0.01,254,1.0,0.01,0.0,4
33817,49,5,0,0,109,1.0,0.07,0.06,1,0.0,0.08,1.0,0
33818,24,1,0,0,1,0.0,1.0,0.0,34,1.0,0.0,0.0,4
33819,24,9,339,11529,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33820,19,9,1214,2447,1,0.0,1.0,0.0,109,0.43,0.02,0.0,2
33821,6,5,0,0,149,1.0,0.13,0.05,20,0.08,0.06,1.0,0
33822,24,9,337,3830,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33823,14,9,8,0,1,0.0,1.0,0.0,87,1.0,0.0,0.0,1
33824,24,9,279,4435,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33825,54,9,1223,330,1,0.0,1.0,0.0,184,1.0,0.0,0.0,4
33826,49,9,1,0,18,0.0,0.72,0.22,13,0.05,0.22,0.0,1
33827,24,9,196,3282,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33828,49,1,0,0,11,0.0,0.18,0.18,19,0.07,0.06,0.0,0
33829,16,5,0,0,139,1.0,0.07,0.06,10,0.04,0.06,1.0,0
33830,49,5,0,0,143,1.0,0.11,0.06,1,0.0,0.06,1.0,0
33831,58,5,0,0,127,1.0,0.02,0.06,2,0.01,0.07,1.0,0
33832,39,5,0,0,210,1.0,0.06,0.06,12,0.05,0.07,1.0,0
33833,68,5,0,0,280,1.0,0.02,0.05,6,0.02,0.05,1.0,0
33834,54,9,1072,327,1,0.0,1.0,0.0,224,0.95,0.02,0.0,4
33835,24,9,222,480,9,0.11,1.0,0.0,255,1.0,0.0,0.01,4
33836,20,9,2191,0,5,0.0,1.0,0.0,29,0.25,0.09,0.0,4
33837,24,9,357,2576,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33838,24,9,229,4711,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33839,49,1,0,0,231,0.0,0.05,0.06,11,0.04,0.08,0.0,0
33840,54,9,5349,334,1,0.0,1.0,0.0,148,0.87,0.06,0.0,4
33841,59,5,0,0,257,1.0,0.01,0.07,18,0.07,0.08,1.0,0
33842,14,9,18,0,1,0.0,1.0,0.0,157,1.0,0.0,0.0,1
33843,6,5,0,0,108,1.0,0.12,0.06,13,0.05,0.06,1.0,0
33844,24,9,199,671,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33845,24,9,234,1396,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33846,24,9,268,7042,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33847,24,9,254,392,29,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33848,24,9,268,9518,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33849,60,5,0,0,147,1.0,0.05,0.05,9,0.04,0.06,1.0,0
33850,14,9,30,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33851,24,9,210,2696,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33852,49,1,0,0,235,0.0,0.07,0.06,28,0.11,0.07,0.0,0
33853,49,5,0,0,218,1.0,0.03,0.06,6,0.02,0.08,1.0,0
33854,11,5,0,0,281,1.0,0.02,0.06,12,0.05,0.06,1.0,0
33855,49,9,28,0,178,0.56,0.44,0.04,78,0.31,0.7,0.09,0
33856,54,9,1737,333,1,0.0,1.0,0.0,65,0.71,0.08,0.0,4
33857,24,9,260,7334,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33858,49,4,0,0,44,0.0,0.05,0.55,2,0.01,0.12,0.01,1
33859,12,9,46,131,80,0.0,1.0,0.0,249,0.98,0.01,0.0,4
33860,24,9,276,327,1,0.0,1.0,0.0,255,1.0,0.0,0.02,4
33861,44,9,516,4,147,0.0,1.0,0.0,147,1.0,0.0,0.0,4
33862,18,5,0,0,50,0.98,0.36,0.08,10,0.04,0.07,1.0,0
33863,16,1,0,0,128,0.0,0.01,0.07,1,0.0,0.06,0.0,0
33864,24,9,291,1208,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33865,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.69,0.0,1
33866,49,1,0,0,134,0.0,0.04,0.07,6,0.02,0.06,0.0,0
33867,24,1,0,0,1,0.0,1.0,0.0,107,1.0,0.0,0.0,4
33868,12,9,43,127,77,0.0,1.0,0.0,254,1.0,0.01,0.0,4
33869,58,5,0,0,256,1.0,0.1,0.05,25,0.1,0.05,1.0,0
33870,49,5,0,0,194,1.0,0.03,0.06,6,0.02,0.05,1.0,0
33871,24,9,235,309,19,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33872,11,5,0,0,197,1.0,0.08,0.07,16,0.06,0.07,1.0,0
33873,49,5,0,0,103,1.0,0.15,0.06,12,0.05,0.06,1.0,0
33874,49,1,0,0,2,0.0,0.5,1.0,1,0.0,0.58,0.0,1
33875,24,9,243,4005,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33876,24,9,325,5072,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33877,24,9,211,11359,38,0.0,1.0,0.0,254,1.0,0.0,0.0,4
33878,24,9,343,1714,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33879,20,5,0,0,70,1.0,0.19,0.06,65,0.25,0.02,1.0,0
33880,12,9,43,125,184,0.0,0.99,0.01,147,0.79,0.02,0.0,4
33881,29,5,0,0,212,1.0,0.06,0.05,12,0.05,0.06,1.0,0
33882,12,9,44,128,67,0.0,1.0,0.0,197,0.77,0.01,0.0,4
33883,49,5,0,0,299,1.0,0.06,0.05,7,0.03,0.06,1.0,0
33884,49,5,0,0,61,1.0,0.18,0.1,13,0.05,0.08,1.0,0
33885,58,5,0,0,111,1.0,0.02,0.06,10,0.04,0.08,1.0,0
33886,20,9,1690,0,3,0.0,1.0,0.0,48,0.19,0.05,0.39,4
33887,24,9,259,7695,1,0.0,1.0,0.0,250,0.98,0.01,0.0,4
33888,24,9,200,2345,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33889,24,9,364,3390,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33890,49,1,0,0,283,0.0,0.05,0.06,13,0.05,0.08,0.0,0
33891,14,9,8,0,1,0.0,1.0,0.0,128,1.0,0.0,0.0,1
33892,14,9,8,0,1,0.0,1.0,0.0,85,1.0,0.0,0.0,1
33893,24,9,222,1481,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33894,24,9,300,576,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33895,24,9,237,1197,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33896,24,9,186,4841,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33897,24,9,324,3410,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33898,12,9,45,124,66,0.0,1.0,0.0,212,0.87,0.02,0.0,4
33899,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33900,24,5,0,0,204,1.0,0.01,0.07,2,0.01,0.08,1.0,0
33901,15,9,1032,0,242,0.0,1.0,0.0,242,0.95,0.01,0.0,0
33902,20,9,1470,0,7,0.0,1.0,0.0,72,0.28,0.03,0.01,4
33903,24,9,243,2026,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33904,44,9,147,105,6,0.0,0.33,0.5,4,0.02,0.42,0.0,4
33905,20,9,12286,0,5,0.0,1.0,0.0,11,0.92,0.17,0.0,4
33906,49,5,0,0,102,1.0,0.02,0.07,2,0.01,0.06,1.0,0
33907,8,5,0,0,240,1.0,0.08,0.06,19,0.07,0.06,1.0,0
33908,20,9,501760,0,2,0.0,1.0,0.0,66,0.3,0.02,0.0,4
33909,24,9,201,767,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33910,11,5,0,0,101,1.0,0.01,0.07,1,0.0,0.08,1.0,0
33911,38,1,0,0,100,0.01,0.01,1.0,1,0.0,0.48,0.0,1
33912,12,9,46,99,215,0.0,1.0,0.0,217,0.85,0.01,0.0,4
33913,49,1,0,0,141,0.0,0.07,0.07,10,0.04,0.07,0.0,0
33914,15,9,1032,0,509,0.0,1.0,0.0,166,0.65,0.16,0.0,0
33915,19,9,236,773,1,0.0,1.0,0.0,4,0.04,0.96,0.0,4
33916,24,9,288,5682,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33917,49,1,0,0,110,0.0,0.05,0.07,25,0.1,0.06,0.0,0
33918,24,9,192,950,7,0.0,1.0,0.0,255,1.0,0.0,0.01,4
33919,49,5,0,0,207,1.0,0.0,0.06,1,0.0,0.07,1.0,0
33920,24,9,309,6987,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33921,49,5,0,0,195,1.0,0.1,0.06,3,0.01,0.09,1.0,0
33922,31,1,0,0,147,0.0,0.13,0.06,19,0.07,0.07,0.0,0
33923,20,9,748,0,1,0.0,1.0,0.0,48,0.27,0.02,0.0,4
33924,57,2,0,0,199,0.0,0.09,0.07,17,0.07,0.08,0.0,0
33925,20,5,0,0,199,1.0,0.06,0.06,11,0.04,0.07,1.0,0
33926,54,9,1466,328,1,0.0,1.0,0.0,156,0.55,0.06,0.0,4
33927,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.68,0.0,1
33928,24,9,301,1842,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33929,24,9,254,1769,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33930,68,5,0,0,276,1.0,0.01,0.06,3,0.01,0.08,1.0,0
33931,38,5,0,0,215,1.0,0.01,0.06,19,0.07,0.07,1.0,0
33932,12,9,43,75,216,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33933,34,5,0,0,142,1.0,0.09,0.06,9,0.04,0.07,1.0,0
33934,24,9,300,1247,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33935,49,9,28,0,39,0.0,1.0,0.0,39,0.16,0.05,0.02,0
33936,30,5,0,0,142,1.0,0.01,0.06,2,0.01,0.06,1.0,0
33937,24,9,220,4912,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33938,14,9,18,0,1,0.0,1.0,0.0,138,1.0,0.0,0.0,1
33939,12,9,45,45,122,0.0,1.0,0.0,230,0.9,0.01,0.0,4
33940,49,5,0,0,71,1.0,0.01,0.07,14,0.05,0.07,1.0,0
33941,19,9,1187,2447,1,0.0,1.0,0.0,100,0.39,0.02,0.0,2
33942,54,9,1171,404,1,0.0,1.0,0.0,210,0.12,0.12,0.88,4
33943,24,9,314,381,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33944,24,9,166,14553,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33945,12,9,43,78,276,0.0,1.0,0.01,248,0.97,0.01,0.0,4
33946,57,5,0,0,231,1.0,0.03,0.07,8,0.03,0.07,1.0,0
33947,24,9,279,961,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33948,24,6,328,13140,3,0.33,1.0,0.0,255,1.0,0.0,0.01,4
33949,24,9,268,5124,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33950,12,9,43,136,67,0.0,0.99,0.03,198,0.78,0.02,0.0,4
33951,24,9,302,1257,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33952,49,5,0,0,237,1.0,0.05,0.07,11,0.04,0.06,1.0,0
33953,68,5,0,0,230,1.0,0.03,0.07,7,0.03,0.08,1.0,0
33954,33,5,0,0,297,1.0,0.02,0.06,7,0.03,0.07,1.0,0
33955,60,9,0,0,1,0.0,1.0,0.0,5,1.0,0.0,0.33,4
33956,54,9,690,331,1,0.0,1.0,0.0,200,0.69,0.03,0.0,4
33957,24,1,0,0,1,0.0,1.0,0.0,250,1.0,0.0,0.0,4
33958,44,9,146,105,2,0.0,1.0,0.0,2,0.01,0.73,0.0,4
33959,20,9,12983,0,2,0.0,1.0,0.0,59,0.3,0.07,0.0,4
33960,24,9,230,1400,40,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33961,24,9,313,3222,2,0.0,1.0,0.0,2,0.4,0.4,0.0,4
33962,14,9,8,0,1,0.0,1.0,0.0,86,1.0,0.0,0.0,1
33963,49,5,0,0,101,1.0,0.19,0.06,18,0.07,0.08,1.0,0
33964,20,9,12241,0,7,0.0,1.0,0.0,90,0.26,0.03,0.0,4
33965,12,9,43,126,71,0.0,1.0,0.0,254,1.0,0.01,0.0,4
33966,20,9,1363,0,24,0.0,1.0,0.0,79,0.31,0.02,0.62,4
33967,36,5,0,0,293,1.0,0.04,0.05,7,0.03,0.08,1.0,0
33968,49,3,0,0,112,0.74,0.03,0.37,3,0.01,0.16,0.33,1
33969,49,9,1,0,117,0.0,0.91,0.02,180,0.71,0.04,0.0,1
33970,20,9,151,0,11,0.0,1.0,0.0,26,0.15,0.03,0.0,4
33971,65,9,182,0,4,0.0,1.0,0.0,24,0.09,0.01,0.0,4
33972,24,9,208,1858,36,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33973,49,5,0,0,52,1.0,0.04,0.08,2,0.01,0.07,1.0,0
33974,34,5,0,0,144,1.0,0.08,0.05,11,0.04,0.05,1.0,0
33975,49,5,0,0,123,1.0,0.02,0.07,3,0.04,0.1,1.0,0
33976,12,9,43,43,124,0.0,1.0,0.0,179,0.73,0.02,0.0,4
33977,24,9,202,6763,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33978,24,9,245,463,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33979,49,1,0,0,218,0.0,0.02,0.07,5,0.02,0.08,0.0,0
33980,49,5,0,0,251,1.0,0.04,0.07,9,0.04,0.08,1.0,0
33981,14,9,18,0,1,0.0,1.0,0.0,202,1.0,0.0,0.0,1
33982,24,9,179,273525,1,0.0,1.0,0.0,253,0.99,0.01,0.0,4
33983,24,9,325,828,4,0.0,1.0,0.0,239,1.0,0.0,0.0,4
33984,54,6,23,85,1,1.0,1.0,0.0,182,0.69,0.01,0.0,4
33985,24,9,316,913,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33986,24,9,257,274,1,0.0,1.0,0.0,248,0.97,0.01,0.0,4
33987,54,9,1272,281,1,0.0,1.0,0.0,157,0.59,0.06,0.0,4
33988,24,1,0,0,1,0.0,1.0,0.0,16,1.0,0.0,0.0,4
33989,24,9,246,8617,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33990,49,5,0,0,55,1.0,0.36,0.07,7,0.03,0.07,1.0,0
33991,24,1,0,0,1,0.0,1.0,0.0,69,1.0,0.0,0.0,4
33992,24,9,207,697,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
33993,19,9,1472,4152,1,0.0,1.0,0.0,27,0.28,0.04,0.01,4
33994,49,4,0,0,1,0.0,1.0,0.0,1,0.01,0.17,0.0,1
33995,44,9,147,0,5,0.0,0.2,0.6,1,0.02,0.6,0.0,4
33996,20,9,501760,0,2,0.0,1.0,0.0,79,0.42,0.12,0.0,4
33997,14,9,8,0,1,0.0,1.0,0.0,6,1.0,0.0,0.0,1
33998,24,9,54540,8314,4,0.0,1.0,0.0,22,1.0,0.0,0.0,0
33999,20,9,192,0,2,0.0,1.0,0.0,4,0.11,0.08,0.0,4
34000,12,9,33,0,1,0.0,1.0,0.0,1,0.33,1.0,0.0,4
34001,31,5,0,0,82,1.0,0.26,0.05,21,0.08,0.05,1.0,0
34002,24,9,295,655,37,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34003,60,5,0,0,46,1.0,0.24,0.09,62,0.24,0.02,1.0,0
34004,49,9,1,0,3,0.0,1.0,0.0,3,0.04,0.07,0.0,1
34005,36,5,0,0,250,1.0,0.01,0.06,10,0.04,0.07,1.0,0
34006,20,9,884,0,2,0.0,1.0,0.0,140,0.76,0.04,0.01,4
34007,2,5,0,0,287,1.0,0.05,0.06,8,0.03,0.07,1.0,0
34008,14,9,8,0,1,0.0,1.0,0.0,2,1.0,0.0,0.0,1
34009,12,9,46,132,72,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34010,24,9,341,405,29,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34011,20,9,501760,0,2,0.0,1.0,0.0,13,0.75,0.25,0.0,4
34012,49,9,1,0,3,0.0,1.0,0.0,3,0.01,0.99,0.03,1
34013,67,5,0,0,166,1.0,0.09,0.07,15,0.06,0.06,1.0,0
34014,12,9,45,77,252,0.0,1.0,0.0,225,0.88,0.01,0.0,4
34015,24,5,0,0,30,1.0,0.37,0.13,40,0.16,0.04,1.0,0
34016,24,9,288,1353,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34017,60,5,0,0,31,1.0,0.52,0.06,64,0.25,0.02,1.0,0
34018,49,5,0,0,142,1.0,0.02,0.06,3,0.03,0.08,1.0,0
34019,49,5,0,0,120,1.0,0.11,0.06,11,0.04,0.08,1.0,0
34020,65,9,78,0,29,0.0,0.07,0.07,18,0.07,0.01,0.0,4
34021,12,9,44,44,104,0.0,1.0,0.0,252,0.99,0.01,0.0,4
34022,49,5,0,0,130,1.0,0.15,0.07,2,0.01,0.07,1.0,0
34023,24,9,268,8718,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34024,24,9,335,839,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34025,49,1,0,0,33,0.03,0.03,1.0,1,0.0,0.16,0.0,1
34026,24,9,288,1243,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34027,24,9,236,435,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34028,54,9,914,330,1,0.0,1.0,0.0,96,0.45,0.02,0.0,4
34029,24,9,302,2861,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34030,49,4,0,0,385,0.0,0.01,0.52,2,0.01,0.52,0.0,1
34031,60,9,4277,22324,1,0.0,1.0,0.0,8,0.03,0.06,0.91,4
34032,24,9,332,955,15,0.0,1.0,0.0,219,1.0,0.0,0.0,4
34033,24,9,54540,8314,5,0.0,1.0,0.0,57,1.0,0.0,0.0,0
34034,24,9,196,1540,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34035,24,9,224,3008,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34036,66,5,0,0,121,1.0,0.17,0.06,20,0.08,0.07,1.0,0
34037,20,5,0,0,29,1.0,0.24,0.14,53,0.21,0.04,1.0,0
34038,24,9,54540,8314,2,0.5,1.0,0.0,255,1.0,0.0,0.0,0
34039,20,9,567,0,1,0.0,1.0,0.0,66,1.0,0.0,0.0,4
34040,24,9,209,267,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34041,54,9,845,332,1,0.0,1.0,0.0,82,0.56,0.05,0.0,4
34042,24,5,0,0,9,1.0,0.56,0.22,45,0.27,0.02,1.0,0
34043,49,5,0,0,226,1.0,0.02,0.07,1,0.0,0.09,1.0,0
34044,54,9,1358,508,1,0.0,1.0,0.0,224,0.74,0.04,0.18,4
34045,24,9,230,6195,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34046,67,1,0,0,230,0.0,0.02,0.07,4,0.02,0.07,0.0,0
34047,24,9,321,2849,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34048,14,9,8,0,1,0.0,1.0,0.0,183,1.0,0.0,0.0,1
34049,24,9,295,0,2,0.0,1.0,0.0,113,1.0,0.0,0.0,4
34050,14,9,30,0,5,0.0,0.2,0.6,24,0.09,0.01,0.0,4
34051,24,9,180,32961,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34052,49,1,0,0,436,0.0,0.0,0.52,1,0.0,0.51,0.0,1
34053,15,9,520,0,241,0.0,1.0,0.0,255,1.0,0.0,0.0,0
34054,24,9,1952,2234,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
34055,67,5,0,0,228,1.0,0.06,0.06,13,0.05,0.06,1.0,0
34056,49,5,0,0,116,1.0,0.13,0.06,13,0.05,0.06,1.0,0
34057,49,5,0,0,149,1.0,0.13,0.05,9,0.04,0.06,1.0,0
34058,49,4,0,0,110,0.0,0.02,0.53,2,0.01,0.24,0.0,1
34059,54,9,1560,372,1,0.0,1.0,0.0,170,1.0,0.0,0.0,4
34060,49,1,0,0,39,0.0,0.03,1.0,1,0.01,0.33,0.0,1
34061,14,9,8,0,1,0.0,1.0,0.0,81,1.0,0.0,0.0,1
34062,20,9,334,0,1,0.0,1.0,0.0,39,1.0,0.0,0.0,2
34063,24,9,237,458,3,0.33,1.0,0.0,255,1.0,0.0,0.01,4
34064,49,5,0,0,290,1.0,0.03,0.06,7,0.03,0.07,1.0,0
34065,35,5,0,0,211,1.0,0.05,0.06,4,0.02,0.07,1.0,0
34066,49,5,0,0,110,1.0,0.16,0.09,18,0.07,0.07,1.0,0
34067,12,9,46,132,207,0.0,1.0,0.01,170,0.81,0.01,0.0,4
34068,66,5,0,0,132,1.0,0.05,0.07,6,0.02,0.06,1.0,0
34069,49,9,105,147,1,0.0,1.0,0.0,12,1.0,0.0,0.0,4
34070,49,1,0,0,115,0.0,0.07,0.08,8,0.06,0.08,0.0,0
34071,24,9,264,404,3,0.33,1.0,0.0,255,1.0,0.0,0.01,4
34072,19,9,339,1072,1,0.0,1.0,0.0,16,0.14,0.62,0.0,4
34073,26,1,0,0,110,0.0,0.09,0.06,10,0.04,0.05,0.0,0
34074,19,5,0,0,209,1.0,0.1,0.07,21,0.08,0.06,1.0,0
34075,24,9,302,891,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
